#sID	sQuestName	iQType	sQTip	iOpenTime	iCloseTime	sOConditions	sFinshQType	iGetManager	iQuestIngManager	iFinshQuestManager	iGiftID1	iRepeat
F12807	俠客事件(杭州)-贈禮鞏光傑篇	1	鞏光傑篇(贈禮-羊脂白玉碗)	0	0	(7,200326,1)*(10,F12801,0)*(10,F12802,0)*(10,F12803,0)*(10,F12804,0)*(10,F12805,0)*(10,F12806,0)*(10,F12808,0)	(2,200326,1)	0	0	1280701	100027	0
F12808	俠客事件(杭州)-贈禮鞏光傑篇	1	鞏光傑篇(贈禮-玉魚龍)	0	0	(7,200327,1)*(10,F12801,0)*(10,F12802,0)*(10,F12803,0)*(10,F12804,0)*(10,F12805,0)*(10,F12806,0)*(10,F12807,0)	(2,200327,1)	0	0	1280801	100027	0
F12850	俠客事件(杭州)-與鞏光傑巧遇	1	與鞏光傑交談	0	0	0	(1,0,0)	0	0	1285001	0	0
F12856	俠客事件(杭州)-日常對話	1	與鞏光傑贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	1285601	0	0
F12901	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-道口燒雞)-廚藝50以上；親密度50或以上	0	0	(6,100098,50)*(7,100402,1)*(5,8,50)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100402,1)	0	0	1290101	100028	0
F12902	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-道口燒雞)-廚藝未達50；親密度50或以上	0	0	(6,100098,50)*(7,100402,1)*(10,F12901,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100402,1)	0	0	1290201	100028	0
F12903	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-西湖醋魚)-廚藝50以上；親密度50或以上	0	0	(6,100098,50)*(7,100403,1)*(5,8,50)*(10,F12901,0)*(10,F12902,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100403,1)	0	0	1290301	100028	0
F12904	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-西湖醋魚)-廚藝未達50；親密度50或以上	0	0	(6,100098,50)*(7,100403,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100403,1)	0	0	1290401	100028	0
F12905	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-龍井蝦仁)-廚藝50以上；親密度50或以上	0	0	(6,100098,50)*(7,100404,1)*(5,8,50)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100404,1)	0	0	1290501	100028	0
F12906	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-龍井蝦仁)-廚藝未達50；親密度50或以上	0	0	(6,100098,50)*(7,100404,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100404,1)	0	0	1290601	100028	0
F12907	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-叫化子雞)-廚藝50以上；親密度50或以上	0	0	(6,100098,50)*(7,100405,1)*(5,8,50)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100405,1)	0	0	1290701	100028	0
F12908	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-叫化子雞)-廚藝未達50；親密度50或以上	0	0	(6,100098,50)*(7,100405,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100405,1)	0	0	1290801	100028	0
F12909	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-東坡肉)-廚藝50以上；親密度50或以上	0	0	(6,100098,50)*(7,100406,1)*(5,8,50)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100406,1)	0	0	1290901	100028	0
F12910	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-東坡肉)-廚藝未達50；親密度50或以上	0	0	(6,100098,50)*(7,100406,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100406,1)	0	0	1291001	100028	0
F12911	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-開水白菜)-廚藝50以上；親密度50或以上	0	0	(6,100098,50)*(7,100407,1)*(5,8,50)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100407,1)	0	0	1291101	100028	0
F12912	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-開水白菜)-廚藝未達50；親密度50或以上	0	0	(6,100098,50)*(7,100407,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100407,1)	0	0	1291201	100028	0
F12913	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-夫妻肺片)-廚藝50以上；親密度50或以上	0	0	(6,100098,50)*(7,100408,1)*(5,8,50)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100408,1)	0	0	1291301	100028	0
F12914	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-夫妻肺片)-廚藝未達50；親密度50或以上	0	0	(6,100098,50)*(7,100408,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100408,1)	0	0	1291401	100028	0
F12915	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-芙蓉麻婆豆腐)-廚藝50以上；親密度50或以上	0	0	(6,100098,50)*(7,100409,1)*(5,8,50)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100409,1)	0	0	1291501	100028	0
F12916	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-芙蓉麻婆豆腐)-廚藝未達50；親密度50或以上	0	0	(6,100098,50)*(7,100409,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100409,1)	0	0	1291601	100028	0
F12917	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-蜜汁火腿)-廚藝50以上；親密度50或以上	0	0	(6,100098,50)*(7,100410,1)*(5,8,50)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100410,1)	0	0	1291701	100028	0
F12918	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-蜜汁火腿)-廚藝未達50；親密度50或以上	0	0	(6,100098,50)*(7,100410,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100410,1)	0	0	1291801	100028	0
F12919	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-三絲敲魚)-廚藝50以上；親密度50或以上	0	0	(6,100098,50)*(7,100411,1)*(5,8,50)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100411,1)	0	0	1291901	100028	0
F12920	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-三絲敲魚)-廚藝未達50；親密度50或以上	0	0	(6,100098,50)*(7,100411,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,100411,1)	0	0	1292001	100028	0
F12921	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-水滸傳)；親密度50或以上	0	0	(6,100098,50)*(7,200206,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,200206,1)	0	0	1292101	100028	0
F12922	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-西遊記)；親密度50或以上	0	0	(6,100098,50)*(7,200208,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12923,0)*(10,F12924,0)*(10,F12925,0)	(2,200208,1)	0	0	1292201	100028	0
F12923	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-三國演義)；親密度50或以上	0	0	(6,100098,50)*(7,200209,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12924,0)*(10,F12925,0)	(2,200209,1)	0	0	1292301	100028	0
F12924	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-張良私印)；親密度50或以上	0	0	(6,100098,50)*(7,200344,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12925,0)	(2,200344,1)	0	0	1292401	100028	0
F12925	俠客事件(杭州)-贈禮蕭遙篇	1	蕭遙篇(贈禮-春宮圖冊)-還沒做；親密度50或以上	0	0	(6,100098,50)*(7,220201,1)*(10,F12901,0)*(10,F12902,0)*(10,F12903,0)*(10,F12904,0)*(10,F12905,0)*(10,F12906,0)*(10,F12907,0)*(10,F12908,0)*(10,F12909,0)*(10,F12910,0)*(10,F12911,0)*(10,F12912,0)*(10,F12913,0)*(10,F12914,0)*(10,F12915,0)*(10,F12916,0)*(10,F12917,0)*(10,F12918,0)*(10,F12919,0)*(10,F12920,0)*(10,F12921,0)*(10,F12922,0)*(10,F12923,0)*(10,F12924,0)	(2,220201,1)	0	0	0	100028	0
F12950	俠客事件(杭州)-與蕭遙巧遇(N)	1	與蕭遙交談-檢查親密度是否50	0	0	0	(1,0,0)	0	0	1295001	0	0
F12956	俠客事件(杭州)-日常對話	1	與蕭遙贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	1295601	0	0
F13001	俠客事件(杭州)-贈禮徐子易篇	1	徐子易篇(贈禮-牛眼杯)	0	0	(7,200304,1)*(10,F13002,0)*(10,F13003,0)*(10,F13004,0)*(10,F13005,0)*(10,F13006,0)*(10,F13007,0)*(10,F13008,0)*(10,F13009,0)	(2,200304,1)	0	0	1300101	100034	0
F13002	俠客事件(杭州)-贈禮徐子易篇	1	徐子易篇(贈禮-粟子杯)	0	0	(7,200309,1)*(10,F13001,0)*(10,F13003,0)*(10,F13004,0)*(10,F13005,0)*(10,F13006,0)*(10,F13007,0)*(10,F13008,0)*(10,F13009,0)	(2,200309,1)	0	0	1300201	100034	0
F13003	俠客事件(杭州)-贈禮徐子易篇	1	徐子易篇(贈禮-荷葉杯)	0	0	(7,200314,1)*(10,F13001,0)*(10,F13002,0)*(10,F13004,0)*(10,F13005,0)*(10,F13006,0)*(10,F13007,0)*(10,F13008,0)*(10,F13009,0)	(2,200314,1)	0	0	1300301	100034	0
F13004	俠客事件(杭州)-贈禮徐子易篇	1	徐子易篇(贈禮-吊种杯)	0	0	(7,200318,1)*(10,F13001,0)*(10,F13002,0)*(10,F13003,0)*(10,F13005,0)*(10,F13006,0)*(10,F13007,0)*(10,F13008,0)*(10,F13009,0)	(2,200318,1)	0	0	1300401	100034	0
F13005	俠客事件(杭州)-贈禮徐子易篇	1	徐子易篇(贈禮-龍泉青釉壺)	0	0	(7,200333,1)*(10,F13001,0)*(10,F13002,0)*(10,F13003,0)*(10,F13004,0)*(10,F13006,0)*(10,F13007,0)*(10,F13008,0)*(10,F13009,0)	(2,200333,1)	0	0	1300501	100034	0
F13006	俠客事件(杭州)-贈禮徐子易篇	1	徐子易篇(贈禮-玉蘭花六瓣壺)	0	0	(7,200337,1)*(10,F13001,0)*(10,F13002,0)*(10,F13003,0)*(10,F13004,0)*(10,F13005,0)*(10,F13007,0)*(10,F13008,0)*(10,F13009,0)	(2,200337,1)	0	0	1300601	100034	0
F13007	俠客事件(杭州)-贈禮徐子易篇	1	徐子易篇(贈禮-宜興紫砂壺)	0	0	(7,200341,1)*(10,F13001,0)*(10,F13002,0)*(10,F13003,0)*(10,F13004,0)*(10,F13005,0)*(10,F13006,0)*(10,F13008,0)*(10,F13009,0)	(2,200341,1)	0	0	1300701	100034	0
F13008	俠客事件(杭州)-贈禮徐子易篇	1	徐子易篇(贈禮-白果杯)	0	0	(7,200345,1)*(10,F13001,0)*(10,F13002,0)*(10,F13003,0)*(10,F13004,0)*(10,F13005,0)*(10,F13006,0)*(10,F13007,0)*(10,F13009,0)	(2,200345,1)	0	0	1300801	100034	0
F13009	俠客事件(杭州)-贈禮徐子易篇	1	徐子易篇(贈禮-甜白瓷茶壺)	0	0	(7,200348,1)*(10,F13001,0)*(10,F13002,0)*(10,F13003,0)*(10,F13004,0)*(10,F13005,0)*(10,F13006,0)*(10,F13007,0)*(10,F13008,0)	(2,200348,1)	0	0	1300901	100034	0
F13050	俠客事件(杭州)-與徐子易巧遇	1	與徐子易交談-檢查親密度是否50	0	0	0	(1,0,0)	0	0	1305001	0	0
F13056	俠客事件(杭州)-日常對話	1	與徐子易贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	0	0	0
F13101	俠客事件(杭州)-贈禮徐子騏篇	1	徐子騏篇(贈禮-桃花庵歌扇)	0	0	(7,200001,1)*(10,F13102,0)*(10,F13103,0)*(10,F13104,0)*(10,F13105,0)*(10,F13106,0)*(10,F13107,0)*(10,F13108,0)*(10,F13109,0)*(10,F13110,0)	(2,200001,1)	0	0	1310101	100035	0
F13102	俠客事件(杭州)-贈禮徐子騏篇	1	徐子騏篇(贈禮-亞醜方簋)	0	0	(7,200308,1)*(10,F13101,0)*(10,F13103,0)*(10,F13104,0)*(10,F13105,0)*(10,F13106,0)*(10,F13107,0)*(10,F13108,0)*(10,F13109,0)*(10,F13110,0)	(2,200308,1)	0	0	1310201	100035	0
F13103	俠客事件(杭州)-贈禮徐子騏篇	1	徐子騏篇(贈禮-散氏盤)	0	0	(7,200313,1)*(10,F13101,0)*(10,F13102,0)*(10,F13104,0)*(10,F13105,0)*(10,F13106,0)*(10,F13107,0)*(10,F13108,0)*(10,F13109,0)*(10,F13110,0)	(2,200313,1)	0	0	1310301	100035	0
F13104	俠客事件(杭州)-贈禮徐子騏篇	1	徐子騏篇(贈禮-頌壺)	0	0	(7,200317,1)*(10,F13101,0)*(10,F13102,0)*(10,F13103,0)*(10,F13105,0)*(10,F13106,0)*(10,F13107,0)*(10,F13108,0)*(10,F13109,0)*(10,F13110,0)	(2,200317,1)	0	0	1310401	100035	0
F13105	俠客事件(杭州)-贈禮徐子騏篇	1	徐子騏篇(贈禮-青銅龍首神獸)	0	0	(7,200320,1)*(10,F13101,0)*(10,F13102,0)*(10,F13103,0)*(10,F13104,0)*(10,F13106,0)*(10,F13107,0)*(10,F13108,0)*(10,F13109,0)*(10,F13110,0)	(2,200320,1)	0	0	1310501	100035	0
F13106	俠客事件(杭州)-贈禮徐子騏篇	1	徐子騏篇(贈禮-蟠龍紋盤)	0	0	(7,200321,1)*(10,F13101,0)*(10,F13102,0)*(10,F13103,0)*(10,F13104,0)*(10,F13105,0)*(10,F13107,0)*(10,F13108,0)*(10,F13109,0)*(10,F13110,0)	(2,200321,1)	0	0	1310601	100035	0
F13107	俠客事件(杭州)-贈禮徐子騏篇	1	徐子騏篇(贈禮-陶缸)	0	0	(7,200340,1)*(10,F13101,0)*(10,F13102,0)*(10,F13103,0)*(10,F13104,0)*(10,F13105,0)*(10,F13106,0)*(10,F13108,0)*(10,F13109,0)*(10,F13110,0)	(2,200340,1)	0	0	1310701	100035	0
F13108	俠客事件(杭州)-贈禮徐子騏篇	1	徐子騏篇(贈禮-龍紋盤)	0	0	(7,200343,1)*(10,F13101,0)*(10,F13102,0)*(10,F13103,0)*(10,F13104,0)*(10,F13105,0)*(10,F13106,0)*(10,F13107,0)*(10,F13109,0)*(10,F13110,0)	(2,200343,1)	0	0	1310801	100035	0
F13109	俠客事件(杭州)-贈禮徐子騏篇	1	徐子騏篇(贈禮-張良私印)	0	0	(7,200344,1)*(10,F13101,0)*(10,F13102,0)*(10,F13103,0)*(10,F13104,0)*(10,F13105,0)*(10,F13106,0)*(10,F13107,0)*(10,F13108,0)*(10,F13110,0)	(2,200344,1)	0	0	1310901	100035	0
F13110	俠客事件(杭州)-贈禮徐子騏篇	1	徐子騏篇(贈禮-鎏木流馬)	0	0	(7,200347,1)*(10,F13101,0)*(10,F13102,0)*(10,F13103,0)*(10,F13104,0)*(10,F13105,0)*(10,F13106,0)*(10,F13107,0)*(10,F13108,0)*(10,F13109,0)	(2,200347,1)	0	0	1311001	100035	0
F13150	俠客事件(杭州)-與徐子騏巧遇(N)	1	與徐子騏交談-檢查親密度是否50	0	0	0	(1,0,0)	0	0	1315001	0	0
F13156	俠客事件(杭州)-日常對話	1	與徐子騏贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	0	0	0
F13301	俠客事件(杭州)-贈禮燕宇篇	1	燕宇篇(贈禮-含光劍)	0	0	(7,600029,1)*(10,F13302,0)*(10,F13303,0)*(10,F13304,0)*(10,F13305,0)	(2,600006,1)	0	0	1330101	100030	0
F13302	俠客事件(杭州)-贈禮燕宇篇	1	燕宇篇(贈禮-承影劍)	0	0	(7,600007,1)*(10,F13301,0)*(10,F13303,0)*(10,F13304,0)*(10,F13305,0)	(2,600007,1)	0	0	1330201	100030	0
F13303	俠客事件(杭州)-贈禮燕宇篇	1	燕宇篇(贈禮-宵練劍)	0	0	(7,600008,1)*(10,F13301,0)*(10,F13302,0)*(10,F13304,0)*(10,F13305,0)	(2,600008,1)	0	0	1330301	100030	0
F13304	俠客事件(杭州)-贈禮燕宇篇	1	燕宇篇(贈禮-蓮花劍)	0	0	(7,600016,1)*(10,F13301,0)*(10,F13302,0)*(10,F13303,0)*(10,F13305,0)	(2,600016,1)	0	0	1330401	100030	0
F13305	俠客事件(杭州)-贈禮燕宇篇	1	燕宇篇(贈禮-盤月劍)	0	0	(7,600017,1)*(10,F13301,0)*(10,F13302,0)*(10,F13303,0)*(10,F13304,0)	(2,600017,1)	0	0	1330501	100030	0
F13350	俠客事件(杭州)-與燕宇巧遇(N)	1	與燕宇交談	0	0	0	(1,0,0)	0	0	1335001	0	0
F13356	俠客事件(杭州)-日常對話	1	與燕宇贈禮完後要講的對話	0	0	0	(1,0,0)	0	0	1335601	0	0
F20001	俠客事件(成都)-贈禮谷月軒篇	1	谷月軒篇(贈禮-龍泉青釉壺)	0	0	(7,200333,1)	(1,0,0)	0	0	0	100000	0
F20002	俠客事件(成都)-贈禮谷月軒篇	1	谷月軒篇(贈禮-影青蟠龍枕)	0	0	(7,200335,1)	(1,0,0)	0	0	0	100000	0
F20003	俠客事件(成都)-贈禮谷月軒篇	1	谷月軒篇(贈禮-白果杯)	0	0	(7,200345,1)	(1,0,0)	0	0	0	100000	0
