#iItemID	sItemName	iItemKint	iTtemType	sIcon	sTip	iItemBuy	iItemSell	iItemStack	iMixStack	iItemUse	iUseTime	iAddType	iRecover1	iArg1	iValue1	iString	iRecover2	iArg2	iValue2	iString	iRecover3	iArg3	iValue3	iString	iString	iLocking	iAmsType	sNpcLike	sUseLimit	tip	sell
200337	玉兰花六瓣壶	3	0	i00218	传闻此壶沏茶，玉兰花香不断。	3400 	3400 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100059,30)*(100065,30)*(100066,30)*(100072,30)*(100096,30)*(100015,30)*(100017,30)*(100036,30)*(100056,30)*(100085,30)*(100314,30)*(100134,30)*(990031,10)	0	0	0
200338	青铜爵	3	0	i00219	珍贵酒具。	3200 	3200 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100059,30)*(100065,30)*(100066,30)*(100072,30)*(100096,30)*(100026,30)*(100091,30)*(100092,30)*(100135,30)*(990031,10)	0	0	0
200339	金兽	3	0	i00220	为西汉前朝之物。兽身以黄金所铸，既能镇压四方，又能驱邪避灾。	8000 	4200 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100059,30)*(100065,30)*(100066,30)*(100072,30)*(100096,30)*(990031,10)	0	0	0
200340	陶缸	3	0	i00221	战国时期的陶缸。	2800 	1500 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100059,30)*(100065,30)*(100066,30)*(100072,30)*(100096,30)*(990031,10)	0	0	0
200341	宜兴紫砂壶	3	0	i00222	茶壶中的极品。	4000 	2400 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100059,30)*(100065,30)*(100066,30)*(100072,30)*(100096,30)*(100015,60)*(100017,60)*(100036,60)*(100056,60)*(100085,60)*(100314,60)*(100134,60)*(990031,10)	0	0	0
200342	古藤杯	3	0	i00223	珍贵酒具，此杯最适饮药酒。	2800 	1400 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100059,30)*(100065,30)*(100066,30)*(100072,30)*(100096,30)*(100026,30)*(100091,30)*(100092,30)*(100135,30)*(990031,10)	0	0	0
200343	龙纹盘	3	0	i00224	此盘外壁有菊状花纹，内心镶贴两条巨龙，胎质细腻，制作精良。	6400 	4800 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100059,30)*(100065,30)*(100066,30)*(100072,30)*(100096,30)*(990031,10)	0	0	0
200344	张良私印	3	0	i00225	该官印为忠臣张良为官前所用。	5200 	3600 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100059,30)*(100065,30)*(100066,30)*(100072,30)*(100096,30)*(990031,10)	0	0	0
200345	白果杯	3	0	i00226	有名的茶具，产自江西景德镇，又有白果杯之称。	3200 	1600 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100059,30)*(100065,30)*(100066,30)*(100072,30)*(100096,30)*(100015,30)*(100017,30)*(100036,30)*(100056,30)*(100085,30)*(100314,30)*(100134,30)*(990031,10)	0	0	0
200346	翡翠杯	3	0	i00227	珍贵酒具。	2400 	1800 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100059,30)*(100065,30)*(100066,30)*(100072,30)*(100096,30)*(100026,30)*(100091,30)*(100092,30)*(100135,30)*(990031,10)	0	0	0
200347	鎏木流马	3	0	i00484	传说是三国时诸葛亮与妻子黄月英发明出的道具。	5200 	4200 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100059,30)*(100065,30)*(100066,30)*(100072,30)*(100096,30)*(990031,10)	0	0	0
200348	甜白瓷茶壶	3	0	i00485	明代著名工艺品，色泽白润。	6400 	3200 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100059,30)*(100065,30)*(100066,30)*(100072,30)*(100096,30)*(100015,30)*(100017,30)*(100036,30)*(100056,30)*(100085,30)*(100314,30)*(100134,30)*(990031,10)	0	0	0
200349	古董茶杯	3	0	i00207	古董茶杯，价值不斐。	12000 	6000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100059,30)*(100065,30)*(100066,30)*(100072,30)*(100096,30)*(100015,30)*(100017,30)*(100036,30)*(100056,30)*(100085,30)*(100314,30)*(100134,30)*(990031,10)	0	0	0
210001	牡丹花	4	0	i00228	由于气候适宜，土质相配，牡丹大多生长在洛阳，花朵代表富贵，在群芳之中地位崇高。	1500 	120 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100016,-10)*(100017,20)*(100035,15)*(100054,25)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100061,15)*(100062,15)*(100419,20)*(990031,10)*(100033,5)	0	0	0
210002	菊花	4	0	i00229	菊花淡雅宜人之花种，有花熏百草之誉。	1500 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100016,-10)*(100017,20)*(100035,15)*(100054,25)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100061,15)*(100062,15)*(100419,20)*(990031,10)*(100033,5)	0	0	0
210003	山茶花	4	0	i00230	山茶花别名海石榴，大理名花。有傲雪迎春之誉。	1500 	150 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100016,-10)*(100017,20)*(100035,15)*(100054,25)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100061,15)*(100062,15)*(100419,20)*(990031,10)*(100033,5)	0	0	0
210004	兰花	4	0	i00231	兰花花中君子，时人誉其气清、色清、神清、韵清。	1500 	200 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100016,-10)*(100017,20)*(100035,15)*(100054,25)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100061,15)*(100062,15)*(100419,20)*(990031,10)*(100033,5)	0	0	0
210005	火凤凰	4	0	i00232	火凤凰为剑圣穷三十年之力种成的奇花，其疗效可拟浴火重生之能。	5000 	1000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100016,-10)*(100017,20)*(100035,15)*(100054,25)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100061,15)*(100062,15)*(100419,20)*(990031,30)*(100033,30)	0	0	0
210006	醉芙蓉	4	0	i00502	醉芙蓉为成都城花，花色一日三变，婀娜多姿，为名贵品种。	1000 	350 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100016,-10)*(100017,20)*(100035,15)*(100054,25)*(100055,15)*(100056,15)*(100057,15)*(100058,15)*(100059,15)*(100060,15)*(100061,15)*(100062,15)*(100419,20)*(990031,10)*(100033,5)	0	0	0
220101	临流独坐图	3	0	i00233	范宽的手笔，读书人在岸上对着流水坐着，和山峦巨石形成鲜明对比而显得非常之小，表现了当时的自然观。	10000 	5600 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11302	0	(100017,30)*(100031,30)*(100094,30)*(100081,30)*(100057,30)*(990031,10)	0	0	0
220102	早春图	3	0	i00234	北宋大家郭熙的名作，画作描写瑞雪消融，大地复苏，欣欣向荣之景象。	10000 	6000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11303	0	(100017,30)*(100031,30)*(100094,30)*(100081,30)*(100057,30)*(990031,10)	0	0	0
220103	双喜图	3	0	i00235	北宋大家崔白的名作，画虽工谨细致，但用笔轻松、洒脱不显得呆板。	10000 	6000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11304	0	(100017,30)*(100031,30)*(100094,30)*(100081,30)*(100057,30)*(990031,10)	0	0	0
220104	墨竹	3	0	i00236	北宋大家文同的名作，画中的竹竿似弓，弹性十足﹔竹叶如箭，蓄势而发，体现了强劲的笔力。	10000 	5500 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11305	0	(100017,30)*(100031,30)*(100094,30)*(100081,30)*(100057,30)*(990031,10)	0	0	0
220105	雪滩双露	3	0	i00237	南宋大家马远的作品，此图以禽鸟为山水之衬景，是融花鸟于山水及诗境。	10000 	6000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11306	0	(100017,30)*(100031,30)*(100094,30)*(100081,30)*(100057,30)*(990031,10)	0	0	0
220106	四梅图卷	3	0	i00238	画家扬无咎之作品，描写画上四株梅花，分别代表，未开，却开，盛开，将残等四种生长型态。	10000 	5600 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11307	0	(100017,30)*(100031,30)*(100094,30)*(100081,30)*(100057,30)*(990031,10)	0	0	0
220107	怀素的画	3	0	i00239	唐朝怀素草书之巅，其奔逸中有清秀之神，狂放中有淳穆之气，笔法瘦劲，飞动自然，叹为观止	10000 	7000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100017,30)*(100031,30)*(100094,30)*(100081,30)*(100057,30)*(990031,10)	0	0	0
220108	庐山高	3	0	i00240	沈周作品，以北方画风特有的遒劲、浑厚之气，表现南方山水秀美、凄迷之韵，南北画风有机融合，又各尽其妙。	10000 	4000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11309	0	(100017,30)*(100031,30)*(100094,30)*(100081,30)*(100057,30)*(990031,10)	0	0	0
220109	泼墨仙人	3	0	i00241	南宋画家梁楷作品，画中那浑重而清透、粗阔而有致的大片泼墨，真是笔简神具，得之自然，深得简略闲逸之气。	10000 	3600 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11310	0	(100017,30)*(100031,30)*(100094,30)*(100081,30)*(100057,30)*(990031,10)	0	0	0
220110	鹊华秋色	3	0	i00242	相传元人赵孟俯用仿古的手法入画，作出了如此佳作。	10000 	4800 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11311	0	(100017,30)*(100031,30)*(100094,30)*(100081,30)*(100057,30)*(990031,10)	0	0	0
220111	溪山行旅图	3	0	i00243	北宋大家范宽名作，高山仰止，壮气夺人。山顶丛林茂盛，山谷深处一瀑如线，飞流百丈。	10000 	7800 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11308	0	(100017,30)*(100031,30)*(100094,30)*(100081,30)*(100057,30)*(990031,10)	0	0	0
220201	春宫图册上	3	0	i00503	丹青亲笔绘制的图书，内容儿童不宜。下册已经流落坊间，据说被同道视为逸品。	100 	2000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100015,10)*(100016,40)*(100017,10)*(100019,20)*(100021,40)*(100026,10)*(100027,10)*(100028,10)*(100029,40)*(100030,40)*(100031,40)*(100033,-100)*(100035,-30)*(100036,50)*(100037,-30)*(100043,30)*(100054,-60)*(100055,30)*(100056,20)*(100057,20)*(100058,30)*(100059,20)*(100060,20)*(100065,40)*(100066,40)*(100072,40)*(100075,40)*(100078,40)*(100081,40)*(100082,20)*(100085,40)*(100089,40)*(100091,30)*(100092,10)*(100094,-10)*(100096,40)*(100098,30)*(100134,30)*(100135,30)*(100297,50)*(100299,-80)*(100008,10)*(100419,20)*(990031,20)	0	0	1
220202	天国八部	3	0	i00665	描述一名小僧如何体悟佛家的哲学思想和人生真谛的故事。	5000 	5000 	0	0	1	1	0	1	4	5	200015	0	0	0	0	0	0	0	0	0	0	0	(100015,10)*(100016,80)*(100017,10)*(100019,30)*(100021,80)*(100026,10)*(100027,10)*(100028,10)*(100029,80)*(100030,80)*(100031,80)*(100033,-100)*(100035,-30)*(100036,100)*(100037,-30)*(100043,60)*(100054,-60)*(100055,60)*(100056,20)*(100057,40)*(100058,60)*(100059,20)*(100060,20)*(100065,80)*(100066,80)*(100072,80)*(100075,80)*(100078,80)*(100081,80)*(100082,40)*(100085,80)*(100089,80)*(100091,60)*(100092,10)*(100094,-10)*(100096,80)*(100098,60)*(100134,50)*(100135,50)*(100297,90)*(100299,-80)*(100008,10)*(100419,20)*(990031,20)	0	0	1
220203	加藤秘籍	3	0	i00666	记载着东瀛指功大师的传奇故事，图文并茂。	5000 	5000 	0	0	1	1	0	1	4	5	200015	0	0	0	0	0	0	0	0	0	0	0	(100015,10)*(100016,80)*(100017,10)*(100019,30)*(100021,80)*(100026,10)*(100027,10)*(100028,10)*(100029,80)*(100030,80)*(100031,80)*(100033,-100)*(100035,-30)*(100036,100)*(100037,-30)*(100043,60)*(100054,-60)*(100055,60)*(100056,20)*(100057,40)*(100058,60)*(100059,20)*(100060,20)*(100065,80)*(100066,80)*(100072,80)*(100075,80)*(100078,80)*(100081,80)*(100082,40)*(100085,80)*(100089,80)*(100091,60)*(100092,10)*(100094,-10)*(100096,80)*(100098,60)*(100134,50)*(100135,50)*(100297,90)*(100299,-80)*(100008,10)*(100419,20)*(990031,20)	0	0	1
220204	北国之春	3	0	i00667	寒冷的北国也有春天，记载着一名采药师在山上迷路的故事。	5000 	5000 	0	0	1	1	0	1	4	5	200015	0	0	0	0	0	0	0	0	0	0	0	(100015,10)*(100016,80)*(100017,10)*(100019,30)*(100021,80)*(100026,10)*(100027,10)*(100028,10)*(100029,80)*(100030,80)*(100031,80)*(100033,-100)*(100035,-30)*(100036,100)*(100037,-30)*(100043,60)*(100054,-60)*(100055,60)*(100056,20)*(100057,40)*(100058,60)*(100059,20)*(100060,20)*(100065,80)*(100066,80)*(100072,80)*(100075,80)*(100078,80)*(100081,80)*(100082,40)*(100085,80)*(100089,80)*(100091,60)*(100092,10)*(100094,-10)*(100096,80)*(100098,60)*(100134,50)*(100135,50)*(100297,90)*(100299,-80)*(100008,10)*(100419,20)*(990031,20)	0	0	1
220205	西方极乐	3	0	i00668	师父和徒弟在取经之路上发生的大大小小故事。	5000 	5000 	0	0	1	1	0	1	4	5	200015	0	0	0	0	0	0	0	0	0	0	0	(100015,10)*(100016,80)*(100017,10)*(100019,30)*(100021,80)*(100026,10)*(100027,10)*(100028,10)*(100029,80)*(100030,80)*(100031,80)*(100033,-100)*(100035,-30)*(100036,100)*(100037,-30)*(100043,60)*(100054,-60)*(100055,60)*(100056,20)*(100057,40)*(100058,60)*(100059,20)*(100060,20)*(100065,80)*(100066,80)*(100072,80)*(100075,80)*(100078,80)*(100081,80)*(100082,40)*(100085,80)*(100089,80)*(100091,60)*(100092,10)*(100094,-10)*(100096,80)*(100098,60)*(100134,50)*(100135,50)*(100297,90)*(100299,-80)*(100008,10)*(100419,20)*(990031,20)	0	0	1
220206	东方快弟	3	0	i00669	快弟什么都快，剑快、刀快、棍棒拳指样样皆快！	5000 	5000 	0	0	1	1	0	1	4	5	200015	0	0	0	0	0	0	0	0	0	0	0	(100015,10)*(100016,80)*(100017,10)*(100019,30)*(100021,80)*(100026,10)*(100027,10)*(100028,10)*(100029,80)*(100030,80)*(100031,80)*(100033,-100)*(100035,-30)*(100036,100)*(100037,-30)*(100043,60)*(100054,-60)*(100055,60)*(100056,20)*(100057,40)*(100058,60)*(100059,20)*(100060,20)*(100065,80)*(100066,80)*(100072,80)*(100075,80)*(100078,80)*(100081,80)*(100082,40)*(100085,80)*(100089,80)*(100091,60)*(100092,10)*(100094,-10)*(100096,80)*(100098,60)*(100134,50)*(100135,50)*(100297,90)*(100299,-80)*(100008,10)*(100419,20)*(990031,20)	0	0	1
220207	侠客天堂	3	0	i00670	传说原作者是一名东瀛忍术宗师，此为中原译本。	5000 	5000 	0	0	1	1	0	1	4	5	200015	0	0	0	0	0	0	0	0	0	0	0	(100015,10)*(100016,80)*(100017,10)*(100019,30)*(100021,80)*(100026,10)*(100027,10)*(100028,10)*(100029,80)*(100030,80)*(100031,80)*(100033,-100)*(100035,-30)*(100036,100)*(100037,-30)*(100043,60)*(100054,-60)*(100055,60)*(100056,20)*(100057,40)*(100058,60)*(100059,20)*(100060,20)*(100065,80)*(100066,80)*(100072,80)*(100075,80)*(100078,80)*(100081,80)*(100082,40)*(100085,80)*(100089,80)*(100091,60)*(100092,10)*(100094,-10)*(100096,80)*(100098,60)*(100134,50)*(100135,50)*(100297,90)*(100299,-80)*(100008,10)*(100419,20)*(990031,20)	0	0	1
220208	南国十八招	3	0	i00671	民间流传的十八招式详细图解。	5000 	5000 	0	0	1	1	0	1	4	5	200015	0	0	0	0	0	0	0	0	0	0	0	(100015,10)*(100016,80)*(100017,10)*(100019,30)*(100021,80)*(100026,10)*(100027,10)*(100028,10)*(100029,80)*(100030,80)*(100031,80)*(100033,-100)*(100035,-30)*(100036,100)*(100037,-30)*(100043,60)*(100054,-60)*(100055,60)*(100056,20)*(100057,40)*(100058,60)*(100059,20)*(100060,20)*(100065,80)*(100066,80)*(100072,80)*(100075,80)*(100078,80)*(100081,80)*(100082,40)*(100085,80)*(100089,80)*(100091,60)*(100092,10)*(100094,-10)*(100096,80)*(100098,60)*(100134,50)*(100135,50)*(100297,90)*(100299,-80)*(100008,10)*(100419,20)*(990031,20)	0	0	1
220209	春宫图	3	0	i00672	描述春宫廷内的爱恨情仇，史诗古装大剧。	5000 	5000 	0	0	1	1	0	1	4	5	200015	0	0	0	0	0	0	0	0	0	0	0	(100015,10)*(100016,80)*(100017,10)*(100019,30)*(100021,80)*(100026,10)*(100027,10)*(100028,10)*(100029,80)*(100030,80)*(100031,80)*(100033,-100)*(100035,-30)*(100036,100)*(100037,-30)*(100043,60)*(100054,-60)*(100055,60)*(100056,20)*(100057,40)*(100058,60)*(100059,20)*(100060,20)*(100065,80)*(100066,80)*(100072,80)*(100075,80)*(100078,80)*(100081,80)*(100082,40)*(100085,80)*(100089,80)*(100091,60)*(100092,10)*(100094,-10)*(100096,80)*(100098,60)*(100134,50)*(100135,50)*(100297,90)*(100299,-80)*(100008,10)*(100419,20)*(990031,20)	0	0	1
220346	月蓝草	4	0	i00244	稀有的药草。	2000 	400 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
220373	大婶食谱	4	0	i00245	酒馆大娘的祖传菜谱，上面记录了洛阳这一块的日常菜系。	100 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
220374	天府珍馔	4	0	i00246	记录川蜀地区的代表菜品和烹调之法。	100 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
220375	广陵散	3	0	i00247	根据野史记载，为蔡邕制作，在中心思想是聂政刺杀韩王，战斗中使用可以让攻击力提升。	10000 	5000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100008,30)*(100017,30)*(100029,30)*(100055,30)*(100094,30)	0	0	0
220376	高山流水	3	0	i00248	奏一曲高山流水让听者身心愉悦，有让人解疲之功效。	10000 	5000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100008,30)*(100017,30)*(100029,30)*(100055,30)*(100094,30)	0	0	0
220377	无忧无虑	3	0	i00249	此调轻松自然，可令听者入迷，松懈对手防心。	10000 	5000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100008,30)*(100017,30)*(100029,30)*(100055,30)*(100094,30)	0	0	0
220378	胡笳十八拍	3	0	i00250	一回合内可攻击两次，是蔡琰在重返中原故土的途中，百感交集所作。	16000 	8000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100008,30)*(100017,30)*(100029,30)*(100055,30)*(100094,30)	0	0	0
220379	梅花三弄	3	0	i00251	此乐谱曲折回荡竟有如此神效，能让人魂牵梦萦。	18000 	9000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100008,30)*(100017,30)*(100029,30)*(100055,30)*(100094,30)	0	0	0
220380	空山鸣涧	3	0	i00252	此曲奏来如千军万马，气势万钧。使我方得钢筋铁骨状态。	17000 	8500 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100008,30)*(100017,30)*(100029,30)*(100055,30)*(100094,30)	0	0	0
220381	菩提清心曲	3	0	i00253	菩提清心，意思就是心心如止水，天塌不惊。中毒和死亡以外的状况都能一一解除。	16000 	8000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100008,30)*(100017,30)*(100029,30)*(100055,30)*(100094,30)	0	0	0
220382	百鸟朝凤	3	0	i00254	琴曲的最高境界，飞禽听闻此曲，纷纷陶醉而不自主飞到弹琴者四周。	24000 	12000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220383	七弦无形谱	3	0	i00251	艰涩高深的曲谱，似乎隐藏着甚么武功之秘？	30000 	15000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100017,30)*(100029,30)*(100055,30)*(100094,30)	0	0	0
220401	文天祥遗留棋具	3	0	i00255	上等松木所制成的象棋，相传为文天祥在狱中消遣所用。	1000 	400 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100017,40)*(100027,40)*(100297,30)	0	0	0
220402	木制象棋	3	0	i00256	普通的木制象棋。	600 	200 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100017,15)*(100027,15)*(100297,15)	0	0	0
220403	檀木象棋	3	0	i00257	由檀木经精雕所制，檀木香经其四散而出。	1200 	600 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100017,20)*(100027,20)*(100297,20)	0	0	0
220404	象牙棋具	3	0	i00258	棋具是精致的象牙打造而成	2300 	1200 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100017,40)*(100027,40)*(100297,30)	0	0	0
220405	玛瑙棋具	3	0	i00259	价值昂贵使用玛瑙制作的棋具。	4200 	2300 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100017,40)*(100027,40)*(100297,30)	0	0	0
220406	水晶棋具	3	0	i00260	表面光滑透亮，利用品质绝佳的水晶精雕细琢而成。	6200 	3000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100017,40)*(100027,40)*(100297,30)	0	0	0
220451	橘中秘	3	0	i00261	象棋的基本入门方法就记载其中。	1000 	500 	0	0	1	1	0	5	1	10	200041	0	0	0	0	0	0	0	0	0	0	0	(100017,40)*(100027,40)*(100297,30)	0	0	0
220452	事林广纪	3	0	i00262	收录当时流行的"切口语"和各种告状纸的写法以及运算用的算法。	2000 	1000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100017,40)*(100027,40)*(100297,30)	0	0	0
220453	洪武谱	3	0	i00263	据说这是朱元璋在皇觉寺当和尚做梦的时候和仙人下的棋局。	7200 	3600 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100017,40)*(100027,40)*(100297,30)	0	0	0
220454	适情雅趣	3	0	i00264	囊扩了天下基本所有的象棋棋局，主要有残局六卷，着法等等呢。	9200 	4600 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100017,40)*(100027,40)*(100297,30)	0	0	0
220501	湘笔	3	0	i00265	产自湖南长沙的毛笔，在笔毛锋头不着打磨，却以兼毫，水毫为优。	500 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100015,20)*(100017,20)*(100030,20)*(100031,20)*(100037,20)*(100078,20)*(100089,20)	0	0	0
220502	宣笔	3	0	i00266	安徽宣城一带所生产的毛笔，早年极富盛名。	500 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100015,20)*(100017,20)*(100030,20)*(100031,20)*(100037,20)*(100078,20)*(100089,20)	0	0	0
220503	湖笔	3	0	i00267	浙江湖州善琏镇所产之笔，以尖、齐、圆、健为特点。行帖流畅，挥洒自如。素有湖笔之技甲天下之说。	500 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100015,40)*(100017,40)*(100030,40)*(100031,40)*(100037,40)*(100078,40)*(100089,40)	0	0	0
220504	徽墨	3	0	i00268	著名墨工奚超与其子延珪所研发之墨。墨色饱满如漆，芬芳润泽。	500 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100015,40)*(100017,40)*(100030,40)*(100031,40)*(100037,40)*(100078,40)*(100089,40)	0	0	0
220505	歙砚	3	0	i00269	江西歙州龙尾山产出，也因此而得名龙尾砚。在形色上属上成，高质量，且售价不菲。	500 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100015,20)*(100017,20)*(100030,20)*(100031,20)*(100037,20)*(100078,20)*(100089,20)	0	0	0
220506	鲁砚	3	0	i00270	山东所产之名砚，其中以青州红丝石制成的红丝砚为最佳。	500 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100015,20)*(100017,20)*(100030,20)*(100031,20)*(100037,20)*(100078,20)*(100089,20)	0	0	0
220507	洮砚	3	0	i00271	甘肃洮州产出，颜色绿中带蓝，表面润滑，使用时发墨不减。	500 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100015,20)*(100017,20)*(100030,20)*(100031,20)*(100037,20)*(100078,20)*(100089,20)	0	0	0
220508	端砚	3	0	i00272	产于端州，质地细腻、滋润如肤。用来发墨不损毫、呵气即成墨。以具透明晶莹石眼者为最上品。	500 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100015,20)*(100017,20)*(100030,20)*(100031,20)*(100037,20)*(100078,20)*(100089,20)	0	0	0
220509	潞墨	3	0	i00273	相传是进贡的宝物，但是在运送过程中丢失了。	500 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100015,20)*(100017,20)*(100030,20)*(100031,20)*(100037,20)*(100078,20)*(100089,20)	0	0	0
220510	澄心堂纸	3	0	i00274	后唐李煜时期研发出的纸，坚洁如玉、细薄光润，冠绝一世。但产量极少，弥足珍贵。	500 	100 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100015,40)*(100017,40)*(100030,40)*(100031,40)*(100037,40)*(100078,40)*(100089,40)	0	0	0
220511	春宫图册下	3	0	i00503	丹青亲笔绘制的图书，内容儿童不宜，是许多同道心目中的梦幻逸品。	100 	2000 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100015,10)*(100016,40)*(100017,10)*(100019,20)*(100021,40)*(100026,10)*(100027,10)*(100028,10)*(100029,40)*(100030,40)*(100031,40)*(100033,-100)*(100035,-30)*(100036,50)*(100037,-30)*(100043,30)*(100054,-60)*(100055,30)*(100056,20)*(100057,20)*(100058,30)*(100059,20)*(100060,20)*(100065,40)*(100066,40)*(100072,40)*(100075,40)*(100078,40)*(100081,40)*(100082,20)*(100085,40)*(100089,40)*(100091,30)*(100092,10)*(100094,-10)*(100096,40)*(100098,30)*(100134,30)*(100135,30)*(100297,50)*(100299,-80)*(100008,10)*(100419,20)*(990031,20)	0	0	1
230001	如意扇	3	0	i00275	杭州有名的画扇。	200 	50 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100061,20)*(100062,20)*(100082,20)*(990031,10)	0	0	0
230002	花鸟扇	3	0	i00276	杭州有名的画扇。	200 	50 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(100061,20)*(100062,20)*(100082,20)*(990031,10)	0	0	0
