#iID	iType	iCondition	iArg1	iArg2	iDevelopType	iArg3	sImage	sBackground	sMusic	sEndAdd	iPhy	iSaveQuestID
7900044	99	7,5,6,5,14,11	31,5,4,6,7900045,600011	171,30,50,30,0,1	0	7900044	DevelopBtn_52	060405HIP	10153	0	0	1
7900045	99	7,5,5,5,14,11	31,5,4,6,7900044,600107	171,50,50,30,0,1	0	7900045	DevelopBtn_52	060405HIP	10153	0	0	1
7900046	4	7,9,5,6,11	102,8001021,5,0,220382	171,0,60,60,1	0	7900046	0	060405HIP	M000300	0	0	1
7900047	0	0	0	0	0	7900047	0	060405HIP	M000300	0	0	1
7900048	0	0	0	0	0	7900048	0	060405HIP	M000300	0	0	0
7900049	8	7	31	71	0	7900049	0	060427HIP	10153	0	0	1
7900050	0	0	0	0	0	7900050	0	060427HIP	10153	7900053	0	0
7900051	0	0	0	0	0	7900051	0	060427HIP	10153	7900052	0	0
7900052	3	15	3	50	5	7900053	0	060427HIP	10153	7900054	0	0
7900053	0	0	0	0	0	7900053	0	060427HIP	10153	7900055	0	1
7900054	0	0	0	0	0	7900054	0	060427HIP	10153	0	0	0
7900055	0	0	0	0	0	7900055	0	060433HIP	10153	0	0	1
7900056	11	2,7,9	100135,75,7900055	50,100,0	0	7900056	0	060437HIP	10153	0	0	1
7900057	0	0	0	0	0	7900057	0	060437HIP	10153	0	0	0
7900058	0	0	0	0	0	7900058	0	060437HIP	10153	7900059	0	1
7900059	0	0	0	0	0	7900059	0	060423HIP	10153	7900060	0	0
7900060	0	0	0	0	3	700012	0	060423HIP	10153	0	0	0
7900061	0	0	0	0	0	7900061	0	060423HIP	10153	7900062	0	0
7900062	0	0	0	0	0	7900062	0	060423HIP	10153	7900063	0	0
7900063	0	0	0	0	0	7900063	0	060427HIP	10153	0	0	0
7900064	0	0	0	0	0	7900064	0	060423HIP	10153	0	0	0
7900065	4	7,9	113,7900058	139,0	0	7900065	0	060405HIP	10153	7900066	0	1
7900066	0	0	0	0	0	7900066	0	060434HIP	10153	0	0	0
7900067	0	0	0	0	0	7900067	0	060434HIP	10153	7900069	0	0
7900068	0	0	0	0	0	7900068	0	060434HIP	10153	7900069	0	1
7900069	0	0	0	0	0	7900069	0	060434HIP	10153	0	0	1
7900070	8	2,7,9	100098,160,7900065	80,171,0	0	7900070	0	060427HIP	10153	7900071	0	1
7900071	0	0	0	0	0	7900071	0	060423HIP	10153	7900072	0	0
7900072	0	0	0	0	3	700013	0	060423HIP	10153	0	0	0
7900073	0	0	0	0	0	7900073	0	060423HIP	10153	0	0	1
7900074	0	0	0	0	0	7900074	0	060423HIP	10153	0	0	0
7900075	0	9	7900073	0	0	7900075	0	060405HIP	10153	7900076	0	1
7900076	0	0	0	0	0	7900076	0	060434HIP	10153	7900077	0	0
7900077	0	0	0	0	3	700014	0	060434HIP	10153	0	0	0
7900078	0	0	0	0	0	7900078	0	060434HIP	10153	7900080	0	1
7900079	0	0	0	0	0	7900079	0	060434HIP	10153	0	0	1
7900080	0	0	0	0	0	7900080	0	060427HIP	10153	7900081	0	0
7900081	0	0	0	0	0	7900081	0	060433HIP	10153	0	0	0
7900082	0	0	0	0	0	7900082	0	060433HIP	10153	0	0	0
7900083	0	0	0	0	0	7900083	0	060433HIP	10153	0	0	1
7900084	4	7,9	86,3023001	97,0	0	7900084	0	060405HIP	10153	7900085	0	1
7900085	0	0	0	0	0	7900085	0	060439HIP	10153	0	0	0
7900086	0	0	0	0	0	7900086	0	060439HIP	10153	0	0	0
7900087	0	0	0	0	0	7900087	0	060439HIP	10153	7900088	0	0
7900088	0	0	0	0	0	7900088	0	060443HIP	10153	7900089	0	0
7900089	3	3,3	0,4	60,60	5	7900090	0	060443HIP	10153	7900092	0	0
7900090	0	0	0	0	0	7900090	0	060443HIP	10153	7900091	0	1
7900091	0	0	0	0	0	7900091	0	060402HIP	10153	0	0	0
7900092	0	0	0	0	0	7900092	0	060443HIP	10153	0	0	0
7900093	9	7,9,9	121,9009407,8054301	200,0,0	0	7900093	0	060427HIP	10153	7900094	0	1
7900094	3	2	100060	80	5	7900095	0	060400HIP	10153	7900096	0	0
7900095	0	0	0	0	0	7900095	0	060400HIP	10153	0	0	1
7900096	0	0	0	0	0	7900096	0	060400HIP	10153	0	0	0
7900097	0	0	0	0	0	7900097	0	060400HIP	10153	0	0	1
7900098	0	0	0	0	0	7900098	0	060400HIP	10153	0	0	0
7900099	0	0	0	0	0	7900099	0	060400HIP	10153	0	0	0
7900100	0	0	0	0	0	7900100	0	060400HIP	10153	0	0	0
7900101	0	0	0	0	0	7900101	0	060400HIP	10153	0	0	0
7900102	0	0	0	0	0	7900102	0	060400HIP	10153	0	0	0
7900103	5	2,7,9,14	100057,121,2073007,7910019	80,148,0,0	0	7900103	0	060423HIP	10153	7900104	0	1
7900104	0	0	0	0	0	7900104	0	060436HIP	10153	0	0	0
7900105	4	2,7,9	100057,150,7900103	80,167,0	0	7900105	0	060405HIP	10153	7900106	0	1
7900106	0	0	0	0	0	7900106	0	060423HIP	10153	7900107	0	0
7900107	0	0	0	0	0	7900107	0	060400HIP	10153	7900108	0	0
7900108	0	0	0	0	0	7900108	0	060405HIP	10153	7900109	0	0
7900109	0	0	0	0	0	7900109	0	060400HIP	10153	0	0	0
7900110	0	0	0	0	0	7900110	0	060402HIP	10153	7900111	0	1
7900111	0	0	0	0	0	7900111	0	060405HIP	10153	7900112	0	0
7900112	0	0	0	0	3	700015	0	060405HIP	10153	0	0	0
7900113	0	0	0	0	0	7900113	0	060402HIP	10153	7900114	0	1
7900114	0	0	0	0	0	7900114	0	060405HIP	10153	0	0	0
7900115	0	0	0	0	0	7900115	0	060402HIP	10153	7900114	0	0
7900116	6	7,9,9	60,9101005,9101015	95,0,0	0	7900116	0	060434HIP	10153	7900117	0	1
7900117	0	0	0	0	0	7900117	0	060426HIP	10153	7900118	0	0
7900118	0	0	0	0	0	7900118	0	060434HIP	10153	7900119	0	0
7900119	3	6	7	80	5	7900120	0	060434HIP	10153	7900121	0	0
7900120	0	0	0	0	0	7900120	0	060434HIP	10153	7900122	0	1
7900121	0	0	0	0	0	7900121	0	060434HIP	10153	7900122	0	0
7900122	0	0	0	0	0	7900122	0	060434HIP	10153	0	0	0
7900123	4	7,9,2,11	121,9101015,100054,210006	171,0,80,1	0	7900123	0	060400HIP	10153	0	0	1
7900124	0	0	0	0	0	7900124	0	060400HIP	10153	7900125	0	0
7900125	0	0	0	0	0	7900125	0	060426HIP	10153	0	0	1
7900126	0	0	0	0	0	7900126	0	060400HIP	10153	0	0	0
7900127	5	2,2,7,113	100081,100089,145,10019002	90,90,200,0	0	7900127	0	060423HIP	10153	7900128	0	1
7900128	0	0	0	0	3	700016	0	060423HIP	10153	0	0	0
7900129	0	0	0	0	0	7900129	0	060423HIP	10153	7900130	0	0
7900130	0	0	0	0	3	700017	0	060423HIP	10153	0	0	0
7900131	0	0	0	0	0	7900131	0	060423HIP	10153	0	0	1
7900132	0	0	0	0	0	7900132	0	060400HIP	10153	0	0	0
7910001	5	7,9,2,14	73,2073099,100058,6002112	100,0,10,0	0	7910001	0	060423HIP	10153	0	0	1
7910002	0	0	0	0	0	7910002	0	060423HIP	10153	7910003	0	0
7910003	0	0	0	0	3	791001	0	060423HIP	10153	0	0	0
7910004	0	0	0	0	0	7910004	0	060423HIP	10153	0	0	0
7910005	0	0	0	0	0	7910005	0	060423HIP	10153	7910006	0	0
7910006	0	0	0	0	3	791002	0	060423HIP	10153	0	0	0
7910007	0	0	0	0	0	7910007	0	060423HIP	10153	7910008	0	0
7910008	0	0	0	0	0	7910008	0	060436HIP	10153	0	0	1
7910009	0	0	0	0	0	7910009	0	060436HIP	10153	0	0	0
7910010	0	0	0	0	0	7910010	0	060436HIP	10153	0	0	0
7910011	0	0	0	0	0	7910011	0	060436HIP	10153	0	0	0
7910012	0	0	0	0	0	7910012	0	060423HIP	10153	0	0	0
7910013	0	0	0	0	0	7910013	0	060423HIP	10153	0	0	0
7910014	0	0	0	0	0	7910014	0	060423HIP	10153	0	0	0
7910015	0	0	0	0	0	7910015	0	060423HIP	10153	7910016	0	0
7910016	0	0	0	0	3	791003	0	060423HIP	10153	0	0	0
7910017	0	0	0	0	0	7910017	0	060423HIP	10153	7910018	0	0
7910018	0	0	0	0	0	7910018	0	060406HIP	10153	7910019	0	0
7910019	0	0	0	0	0	7910019	0	060406HIP	10153	0	0	1
7910020	0	0	0	0	0	7910020	0	060423HIP	10153	0	0	0
7910021	0	0	0	0	0	7910021	0	060423HIP	10153	7910022	0	0
7910022	0	0	0	0	3	791004	0	060423HIP	10153	0	0	0
7910023	0	0	0	0	0	7910023	0	060423HIP	10153	7910024	0	0
7910024	0	0	0	0	0	7910024	0	060406HIP	10153	7910019	0	0
7910025	0	9	7910019	0	0	7910025	0	060405HIP	10153	7910026	0	1
7910026	0	0	0	0	0	7910026	0	060406HIP	10153	0	0	0
7910027	0	9	7910025	0	0	7910027	0	060405HIP	10153	7910028	0	1
7910028	0	0	0	0	0	7910028	0	060406HIP	10153	7910029	0	0
7910029	0	0	0	0	0	7910029	0	060423HIP	10153	7910030	0	0
7910030	3	13	10013002	0	5	7910031	0	060423HIP	10153	7910038	0	0
7910031	0	0	0	0	0	7910031	0	060423HIP	10153	7910032	0	0
7910032	3	9	7800020	0	5	7910033	0	060423HIP	10153	7910034	0	0
7910033	0	0	0	0	0	7910033	0	060423HIP	10153	7910035	0	0
7910034	0	0	0	0	0	7910034	0	060423HIP	10153	7910035	0	0
7910035	0	0	0	0	3	791005	0	060423HIP	10153	0	0	0
7910036	0	0	0	0	0	7910036	0	060423HIP	10153	7910042	0	0
7910037	0	0	0	0	0	7910037	0	060423HIP	10153	7910042	0	0
7910038	0	0	0	0	0	7910038	0	060423HIP	10153	7910039	0	0
7910039	0	0	0	0	3	791006	0	060423HIP	10153	0	0	0
7910040	0	0	0	0	0	7910040	0	060423HIP	10153	7910042	0	0
7910041	0	0	0	0	0	7910041	0	060423HIP	10153	7910042	0	0
7910042	0	0	0	0	0	7910042	0	060406HIP	10153	0	0	1
7910043	0	9,6	7910042,3	0,70	0	7910043	0	060400HIP	10153	7910044	0	1
7910044	0	0	0	0	0	7910044	0	060406HIP	10153	7910045	0	0
7910045	0	0	0	0	0	7910045	0	060423HIP	10153	7910046	0	0
7910046	0	0	0	0	3	791007	0	060405HIP	10153	0	0	0
7910047	0	0	0	0	0	7910047	0	060423HIP	10153	7910048	0	0
7910048	0	0	0	0	0	7910048	0	060406HIP	10153	0	0	0
7910049	0	9,14	7910027,7910043	0,0	0	7910049	0	060400HIP	10153	7910050	0	1
7910050	0	0	0	0	0	7910050	0	060406HIP	10153	0	0	0
7910051	0	9	7910043	0	0	7910051	0	060405HIP	10153	7910052	0	1
7910052	0	0	0	0	0	7910052	0	060423HIP	10153	7910053	0	0
7910053	0	0	0	0	0	7910053	0	060406HIP	10153	7910054	0	0
7910054	0	0	0	0	0	7910054	0	060423HIP	10153	7910055	0	0
7910055	0	0	0	0	0	7910055	0	060436HIP	10153	7910056	0	0
7910056	0	0	0	0	0	7910056	0	060423HIP	10153	7910057	0	1
7910057	0	0	0	0	0	7910057	0	060406HIP	10153	0	0	0
7910058	0	9	7910051	0	0	7910058	0	060402HIP	10154	7910059	0	1
7910059	0	0	0	0	0	7910059	0	060406HIP	10154	7910060	0	0
7910060	0	0	0	0	0	7910060	0	060402HIP	10154	7910061	0	0
7910061	0	0	0	0	0	7910061	0	060400HIP	10154	0	0	0
7910062	0	9	7910008	0	0	7910062	0	060405HIP	10153	7910063	0	1
7910063	0	0	0	0	0	7910063	0	060423HIP	10153	7910064	0	0
7910064	3	13	10015003	0	5	7910065	0	060423HIP	10153	7910070	0	0
7910065	0	0	0	0	0	7910065	0	060423HIP	10153	7910066	0	0
7910066	3	9	2115016	0	5	7910067	0	060423HIP	10153	7910068	0	0
7910067	0	0	0	0	0	7910067	0	060423HIP	10153	7910069	0	0
7910068	0	0	0	0	0	7910068	0	060423HIP	10153	7910069	0	0
7910069	0	0	0	0	3	791009	0	060423HIP	10153	0	0	0
7910070	0	0	0	0	0	7910070	0	060423HIP	10153	7910071	0	0
7910071	3	9	4050001	0	5	7910072	0	060423HIP	10153	7910073	0	0
7910072	0	0	0	0	0	7910072	0	060423HIP	10153	7910077	0	0
7910073	0	0	0	0	0	7910073	0	060423HIP	10153	7910074	0	0
7910074	3	9	2115016	0	5	7910075	0	060423HIP	10153	7910076	0	0
7910075	0	0	0	0	0	7910075	0	060423HIP	10153	7910069	0	0
7910076	0	0	0	0	0	7910076	0	060423HIP	10153	7910069	0	0
7910077	0	0	0	0	3	791010	0	060423HIP	10153	0	0	0
7910078	0	0	0	0	0	7910078	0	060423HIP	10153	7910080	0	0
7910079	0	0	0	0	0	7910079	0	060423HIP	10153	7910084	0	0
7910080	0	0	0	0	0	7910080	0	060406HIP	10153	7910081	0	0
7910081	3	13	10015003	0	5	7910082	0	060406HIP	10153	7910083	0	0
7910082	0	0	0	0	0	7910082	0	060406HIP	10153	0	0	0
7910083	0	0	0	0	0	7910083	0	060406HIP	10153	0	0	0
7910084	0	0	0	0	0	7910084	0	060406HIP	10153	0	0	0
7910085	0	9	7910049	0	0	7910085	0	060405HIP	10153	7910086	0	1
7910086	0	0	0	0	0	7910086	0	060423HIP	10153	7910087	0	0
7910087	3	13	10015003	0	5	7910088	0	060423HIP	10153	7910093	0	0
7910088	0	0	0	0	0	7910088	0	060423HIP	10153	7910089	0	0
7910089	3	9	2115016	0	5	7910090	0	060423HIP	10153	7910091	0	0
7910090	0	0	0	0	0	7910090	0	060423HIP	10153	7910092	0	0
7910091	0	0	0	0	0	7910091	0	060423HIP	10153	7910092	0	0
7910092	0	0	0	0	3	791011	0	060423HIP	10153	0	0	0
7910093	0	0	0	0	0	7910093	0	060423HIP	10153	7910094	0	0
7910094	3	9	4050001	0	5	7910095	0	060423HIP	10153	7910096	0	0
7910095	0	0	0	0	0	7910095	0	060423HIP	10153	7910100	0	0
7910096	0	0	0	0	0	7910096	0	060423HIP	10153	7910097	0	0
7910097	3	9	2115016	0	5	7910098	0	060423HIP	10153	7910099	0	0
7910098	0	0	0	0	0	7910098	0	060423HIP	10153	7910092	0	0
7910099	0	0	0	0	0	7910099	0	060423HIP	10153	7910092	0	0
7910100	0	0	0	0	3	791012	0	060423HIP	10153	0	0	0
7910101	0	0	0	0	0	7910101	0	060423HIP	10153	7910103	0	0
7910102	0	0	0	0	0	7910102	0	060423HIP	10153	7910107	0	0
7910103	0	0	0	0	0	7910103	0	060406HIP	10153	7910104	0	0
7910104	3	13	10015003	0	5	7910105	0	060406HIP	10153	7910106	0	0
7910105	0	0	0	0	0	7910105	0	060406HIP	10153	0	0	0
7910106	0	0	0	0	0	7910106	0	060406HIP	10153	0	0	0
7910107	0	0	0	0	0	7910107	0	060406HIP	10153	0	0	0
7920001	7	7,9,6	73,7600024,3	179,0,100	0	7920001	0	060406HIP	10153	0	0	1
7920002	4	7,9,4	141,9009403,3	156,0,70	0	7920002	0	060405HIP	10153	7920003	0	1
7920003	0	0	0	0	0	7920003	0	060432HIP	10153	7920004	0	0
7920004	0	0	0	0	3	791013	0	060432HIP	10153	0	0	0
7920005	0	0	0	0	0	7920005	0	060432HIP	10153	7920007	0	0
7920006	0	0	0	0	0	7920006	0	060400HIP	10153	0	0	0
7920007	0	0	0	0	0	7920007	0	060438HIP	10153	0	0	0
7920008	0	0	0	0	0	7920008	0	060438HIP	10153	7920009	0	0
7920009	3	3	5	90	5	7920010	0	060438HIP	10153	7920012	0	0
7920010	0	0	0	0	0	7920010	0	060438HIP	10153	7920011	0	0
7920011	0	0	0	0	0	7920011	0	060432HIP	10153	0	0	0
7920012	0	0	0	0	0	7920012	0	060438HIP	10153	7920013	0	0
7920013	0	0	0	0	0	7920013	0	060400HIP	10153	0	0	0
7920014	0	0	0	0	0	7920014	0	060438HIP	10153	7920015	0	0
7920015	0	0	0	0	0	7920015	0	060417HIP	10153	7920016	0	0
7920016	0	0	0	0	3	791014	0	060417HIP	10153	0	0	0
7920017	0	0	0	0	0	7920017	0	060417HIP	10153	7920018	0	0
7920018	0	0	0	0	0	7920018	0	060432HIP	10153	0	0	0
7920019	0	0	0	0	0	7920019	0	060417HIP	10153	7920020	0	0
7920020	0	0	0	0	0	7920020	0	060400HIP	10153	0	0	0
7920021	0	0	0	0	0	7920021	0	060438HIP	10153	7920022	0	0
7920022	3	6	7	50	5	7920023	0	060438HIP	10153	7920025	0	0
7920023	0	0	0	0	0	7920023	0	060438HIP	10153	7920024	0	0
7920024	0	0	0	0	0	7920024	0	060434HIP	10153	7920027	0	0
7920025	0	0	0	0	0	7920025	0	060438HIP	10153	7920026	0	0
7920026	0	0	0	0	0	7920026	0	060434HIP	10153	7920028	0	0
7920027	0	0	0	0	3	791015	0	060434HIP	10153	0	0	0
7920028	0	0	0	0	3	791016	0	060434HIP	10153	0	0	0
7920029	0	0	0	0	0	7920029	0	060438HIP	10153	7920030	0	1
7920030	3	9	2073099	0	5	7920031	0	060438HIP	10153	7920033	0	0
7920031	0	0	0	0	0	7920031	0	060438HIP	10153	7920032	0	0
7920032	0	0	0	0	0	7920032	0	060432HIP	10153	0	0	0
7920033	0	0	0	0	0	7920033	0	060438HIP	10153	7920034	0	0
7920034	0	0	0	0	0	7920034	0	060432HIP	10153	0	0	0
7920035	0	0	0	0	0	7920035	0	060400HIP	10153	0	0	0
7920101	4	7,11	31,600032	180,2	0	7920101	0	060405HIP	10153	0	0	1
7920102	4	7,11,11	31,600032,600124	180,1,1	0	7920102	0	060405HIP	10153	0	0	1
7920103	4	7,11,5	31,600006,5	180,1,60	0	7920103	0	060405HIP	10153	0	0	1
7920104	4	7,11,11,6	31,600004,600014,5	180,1,1,50	0	7920104	0	060405HIP	10153	0	0	1
7920105	4	7,11,5	31,600003,5	180,1,100	0	7920105	0	060405HIP	10153	0	0	1
7920106	4	7,5,9	31,5,6000106	180,100,0	0	7920106	0	060405HIP	10153	7920107	0	1
7920107	0	0	0	0	0	7920107	0	060434HIP	10153	7920108	0	0
7920108	0	0	0	0	0	7920108	0	060427HIP	10153	7920109	0	0
7920109	0	0	0	0	0	7920109	0	060423HIP	10153	7920110	0	0
7920110	0	0	0	0	0	7920110	0	060405HIP	10153	0	0	0
7920111	4	7,9,9,9,9,9,9,9,9,9,9,13	141,1010607,1010007,7900013,2063004,7900008,7700401,7920001,7100151,7100171,7000311,M00310014	170,0,0,0,0,0,0,0,0,0,0,0	0	7920111	0	060405HIP	10153	7920112	0	1
7920112	0	0	0	0	0	7920112	0	060432HIP	10153	7920113	0	0
7920113	0	0	0	0	0	7920113	0	060426HIP	10153	7920114	0	0
7920114	0	0	0	0	0	7920114	0	060432HIP	10153	7920115	0	0
7920115	0	0	0	0	0	7920115	0	060426HIP	10153	7920116	0	0
7920116	0	0	0	0	3	791017	0	060405HIP	10153	0	0	0
7920117	0	0	0	0	0	7920117	0	060426HIP	10153	7920118	0	0
7920118	0	0	0	0	0	7920118	0	DM99999	10153	7920119	0	0
7920119	0	0	0	0	0	7920119	0	060417HIP	10153	7920120	0	1
7920120	0	0	0	0	0	7920120	0	060426HIP	10153	0	0	0
7920121	0	0	0	0	0	7920121	0	060405HIP	10153	0	0	1
7920122	0	9	7920121	0	0	7920122	0	060405HIP	10153	0	0	1
7920123	10	7,113,9,13,9,9,2,2,2	156,10016002,7900003,M00180005,8004041,9010005,100098,100299,100297	176,0,0,0,0,0,100,100,100	0	7920123	0	060422HIP	10153	0	0	1
7920124	0	0	0	0	3	791018	0	060422HIP	10153	0	0	0
7920125	0	0	0	0	3	791019	0	060422HIP	10153	0	0	0
7920126	0	0	0	0	0	7920126	0	060422HIP	10153	7920128	0	0
7920127	0	0	0	0	0	7920127	0	060422HIP	10153	7920128	0	0
7920128	0	0	0	0	0	7920128	0	060400HIP	10153	7920129	0	0
7920129	3	11	100372	1	5	7920132	0	060400HIP	10153	7920130	0	0
7920130	0	0	0	0	0	7920130	0	060400HIP	10153	7920131	0	0
7920131	3	11	100373	1	5	7920133	0	060400HIP	10153	7920134	0	0
7920132	0	0	0	0	0	7920132	0	060400HIP	10153	7920130	0	1
7920133	0	0	0	0	0	7920133	0	060400HIP	10153	7920134	0	1
7920134	0	0	0	0	0	7920134	0	060400HIP	10153	0	0	0
7920135	0	0	0	0	0	7920135	0	060422HIP	10153	7920124	0	0
7920136	0	0	0	0	0	7920136	0	060422HIP	10153	7920125	0	0
7920137	5	7	31	71	0	7920137	0	060423HIP	10153	0	0	1
7920138	0	0	0	0	3	791020	0	060423HIP	10153	0	0	0
7920139	0	0	0	0	0	7920139	0	060423HIP	10153	0	0	1
7920140	0	0	0	0	0	7920140	0	060400HIP	10153	0	0	0
7920141	0	0	0	0	0	7920141	0	060423HIP	10153	0	0	0
7920142	0	0	0	0	0	7920142	0	060423HIP	10153	7920138	0	0
